Guid	GameId	Date	GameNumber	DayOfTheWeek	StartTime	DesignerHitterFlag	DayNightFlag	AwayTeamId	HomeTeamId	ParkId	AwayStartPitcherId	HomeStartPitcherId	HomePlateUmpireId	Base1UmpireId	Base2UmpireId	Base3UmpireId	LeftFieldUpireId	RightFieldUmpireId	Attendance	ScorerRecordId	TranslatorRecordId	Inputter	InputTime	Edit Time	HowScored	PitchesEntered	Temperature	WindDirection	WindSpeed	FieldCondition	Precipitation	Sky	Minutes	NumberOfInnings	AwayFinalScore	HomeFinalScore	AwayHits	HomeHits	AwayErrors	HomeErrors	AwayLeftOnBases	HomeLeftOnBases	WinningPitcher	LosingPitcher	SavePitcher	GameWinningRbi	AwayBatter1	AwayBatter1FieldPosition	AwayBatter2	AwayBatter2FieldPosition	AwayBatter3	AwayBatter3FieldPosition	AwayBatter4	AwayBatter4FieldPosition	AwayBatter5	AwayBatter5FieldPosition	AwayBatter6	AwayBatter6FieldPosition	AwayBatter7	AwayBatterFieldPosition	AwayBatter8	AwayBatter8FieldPosition	AwayBatter9	AwayBatter9FieldPosition	HomeBatter1	HomeBatter1FieldPosition	HomeBatter2	HomeBatter2FieldPosition	HomeBatter3	HomeBatter3FieldPosition	HomeBatter4	HomeBatter4FieldPosition	HomeBatter5	HomeBatter5FieldPosition	HomeBatter6	HomeBatter6FieldPosition	HomeBatter7	HomeBatter7FieldPosition	HomeBatter8	HomeBatter8FieldPosition	HomeBatter9	HomeBatter9FieldPosition	AwayFinishingPitcher	HomeFinishingPitcher
47ECFA2B-04B4-4AD6-A779-04732AA19847	TOR201608080	20160808	0	Monday	708	T	N	TBA	TOR	TOR02	odorj001	dickr001	vanol901	rackd901	fagac901	marqa901	NULL	NULL	43812	NULL	NULL	NULL	NULL	NULL	1	1	79	3	5	0	0	1	193	9	5	7	9	12	0	0	7	12	benoj001	cedex001	osunr001	NULL	forsl001	4	kierk001	8	longe001	5	millb002	3	mahtm001	9	frann001	7	souzs001	10	beckt001	6	wilsb002	2	travd001	4	bautj002	9	donaj001	5	encae001	3	saunm001	10	tulot001	6	cecid001	7	uptob001	8	tholj001	2	farqd001	osunr001
90D8C69E-962C-4B7C-8692-0496AE7615FE	NYA201605140	20160514	0	Saturday	108	T	D	CHA	NYA	NYC21	quinj001	novai001	muchm901	fagac901	wintm901	fostm901	NULL	NULL	39691	NULL	NULL	NULL	NULL	NULL	1	1	70	8	11	0	0	2	144	9	1	2	5	5	0	0	5	4	novai001	quinj001	chapa001	NULL	eatoa002	9	rollj001	6	abrej003	3	frazt001	5	cabrm002	7	lawrb002	4	garca003	10	navad001	2	jacka001	8	gardb001	7	casts001	4	teixm001	3	beltc001	9	mccab002	2	headc001	5	hicka001	8	gregd001	6	romia002	10	dukez001	chapa001
8FBD9BB3-05D1-4FEF-8A00-04A8886285CF	ARI201608010	20160801	0	Monday	640	F	N	WAS	ARI	PHO01	stras001	brada001	danlk901	fleta901	rippm901	westj901	NULL	NULL	17518	NULL	NULL	NULL	NULL	NULL	1	1	81	0	0	4	1	5	203	9	14	1	19	5	0	1	10	6	stras001	brada001	NULL	NULL	turnt001	8	wertj001	7	harpb003	9	murpd006	4	renda001	5	ramow001	2	robic001	3	espid001	6	stras001	1	seguj002	4	bourm001	8	goldp001	3	lambj001	5	castw002	2	perad001	9	owinc001	6	drurb001	7	brada001	1	melam001	burge002
A65A8660-2EE6-4E83-8B8A-04B867CE286B	ARI201608240	20160824	0	Wednesday	640	F	N	ATL	ARI	PHO01	tehej001	greiz001	rackd901	guccc901	marqa901	vanol901	NULL	NULL	15376	NULL	NULL	NULL	NULL	NULL	1	1	79	0	0	4	1	5	286	11	9	10	14	18	0	0	14	11	corbp001	ramij004	NULL	NULL	incie001	8	garca004	5	freef001	3	kempm001	7	markn001	9	flowt001	2	petej002	4	darnc001	6	tehej001	1	seguj002	4	bourm001	8	goldp001	3	castw002	2	lambj001	5	owinc001	6	hanim001	9	drurb001	7	greiz001	1	ramij004	corbp001
BD85FAE5-EE08-4546-A91B-04D560844449	OAK201606190	20160619	0	Sunday	107	T	D	ANA	OAK	OAK01	weavj003	surke001	lentn901	blasc901	eddid901	nelsj901	NULL	NULL	22846	NULL	NULL	NULL	NULL	NULL	1	1	82	0	13	0	0	2	139	9	2	0	7	3	0	0	5	2	weavj003	surke001	NULL	NULL	escoy001	5	calhk001	9	troum001	8	pujoa001	10	martj007	3	giavj001	4	simma001	6	perec003	2	robis001	7	burnb002	8	lowrj001	4	vogts001	2	valed001	5	butlb003	10	alony001	3	semim001	6	muncm001	9	smolj002	7	NULL	madsr001
89D37D3D-28D8-4340-B43A-04F8BA131F9D	CHN201605070	20160507	0	Saturday	305	F	D	WAS	CHN	CHI11	gonzg003	hammj002	fagac901	reybd901	carav901	hirsj901	NULL	NULL	40471	NULL	NULL	NULL	NULL	NULL	1	1	51	5	23	0	0	1	212	9	5	8	6	11	0	1	6	11	warra001	solis001	rondh001	NULL	reveb001	8	espid001	6	harpb003	9	zimmr001	3	wertj001	7	renda001	5	drews001	4	lobaj001	2	gonzg003	1	fowld001	8	heywj001	9	bryak001	5	rizza001	3	zobrb001	4	solej001	7	russa002	6	fedet001	2	hammj002	1	rivef001	rondh001
6F4F9B97-099B-40CF-B0AF-05431D7BB0F4	SDN201606280	20160628	0	Tuesday	710	F	N	BAL	SDN	SAN02	jimeu001	johne003	randt901	ticht901	millb901	knigb901	NULL	NULL	31515	NULL	NULL	NULL	NULL	NULL	1	1	66	8	7	0	0	1	188	9	11	7	17	8	1	1	8	7	jimeu001	johne003	NULL	NULL	jonea003	8	schoj001	4	machm001	5	davic003	3	trumm001	9	wietm001	2	hardj003	6	kim-h001	7	jimeu001	1	uptob001	8	myerw001	3	kempm001	9	solay001	5	dicka001	7	bethc001	2	ramia003	6	schir001	4	johne003	1	mcfat001	thorm001
F8DA5FE4-8A91-430B-A084-054519A4B0A1	CIN201608200	20160820	0	Saturday	710	F	N	LAN	CIN	CIN09	andeb004	finnb001	buckc901	reynj901	culbf901	gonzm901	NULL	NULL	29735	NULL	NULL	NULL	NULL	NULL	1	1	76	0	9	0	0	3	173	9	1	11	3	18	0	0	5	9	finnb001	andeb004	NULL	NULL	kendh001	7	herne001	4	gonza003	3	turnj001	5	seger001	9	pedej001	8	ellia001	2	taylc001	6	andeb004	1	hamib001	8	peraj003	6	vottj001	3	duvaa001	7	philb001	4	sches001	9	suare001	5	cabrr001	2	finnb001	1	howej003	smitj004
AC91A0F6-D7F3-48CB-A107-0545993F75F6	CHN201605050	20160505	0	Thursday	706	F	N	WAS	CHN	CHI11	rossj002	hendk001	carav901	hirsj901	fagac901	reybd901	NULL	NULL	37564	NULL	NULL	NULL	NULL	NULL	1	1	47	8	5	0	0	1	185	9	2	5	3	8	0	0	5	6	hendk001	rossj002	NULL	NULL	taylm002	8	renda001	5	harpb003	9	zimmr001	3	murpd006	4	wertj001	7	ramow001	2	espid001	6	rossj002	1	fowld001	8	lastt001	5	bryak001	9	rizza001	3	zobrb001	4	kalir001	7	russa002	6	fedet001	2	hendk001	1	kells001	rondh001
1B72E6A3-FEDA-4EDE-9AD4-055374AEAD29	MIA201605050	20160505	0	Thursday	712	F	N	ARI	MIA	MIA02	ray-r002	conla001	hicke901	estam901	demud901	gibsg901	NULL	NULL	16704	NULL	NULL	NULL	NULL	NULL	1	1	74	3	4	0	0	1	167	9	0	4	5	9	0	0	6	7	conla001	ray-r002	NULL	NULL	seguj002	4	drurb001	5	goldp001	3	castw002	2	perad001	9	tomay001	7	owinc001	8	ahmen001	6	ray-r002	1	realj001	2	pradm001	5	yelic001	7	stanm004	9	ozunm001	8	johnc003	3	dietd001	4	hecha001	6	conla001	1	burge002	ramoa001
061C0410-800E-481B-81A4-0568DCE6631B	MIA201608130	20160813	0	Saturday	710	F	N	CHA	MIA	MIA02	shiej002	conla001	barrs901	gibsh902	wendh902	laynj901	NULL	NULL	20006	NULL	NULL	NULL	NULL	NULL	1	1	78	0	0	4	1	5	203	9	8	7	10	14	0	0	10	6	beckc002	barrk002	robed002	NULL	eatoa002	8	salat001	4	cabrm002	7	abrej003	3	frazt001	5	andet001	6	coatj001	9	navad001	2	shiej002	1	gordd002	4	pradm001	5	yelic001	7	stanm004	9	ozunm001	8	realj001	2	dietd001	3	hecha001	6	conla001	1	robed002	rodnf001
19CBC505-2249-4E83-BFCC-056D84CF0C8A	BAL201605150	20160515	0	Sunday	138	T	D	DET	BAL	BAL12	fulmm001	gausk001	kellj901	wegnm901	porta901	tumpj901	NULL	NULL	37890	NULL	NULL	NULL	NULL	NULL	1	1	54	3	7	0	0	2	218	9	6	5	13	7	1	0	11	7	saupw001	odayd001	rodrf003	NULL	kinsi001	4	martj006	9	cabrm001	3	martv001	10	castn001	5	uptoj001	8	moyas001	7	mccaj001	2	avilm001	6	rickj001	9	machm001	6	jonea003	8	davic003	3	trumm001	10	schoj001	4	alvap001	5	reimn001	7	josec002	2	rodrf003	bundd001
B2D03A9F-7AF9-4467-A8FE-05A38D7192F7	KCA201604240	20160424	0	Sunday	115	T	D	BAL	KCA	KAN06	wrigm001	venty001	blasc901	nelsj901	eddid901	diazl901	NULL	NULL	34748	NULL	NULL	NULL	NULL	NULL	1	1	79	8	21	0	0	1	162	9	1	6	4	11	1	0	5	7	venty001	wrigm001	NULL	NULL	rickj001	7	machm001	6	davic003	3	jonea003	8	trumm001	9	alvap001	10	schoj001	4	josec002	2	flahr001	5	escoa003	6	mousm001	5	cainl001	8	hosme001	3	morak001	10	gorda001	7	coloc002	4	dysoj001	9	buted001	2	britz001	duffd001
826919FF-88C0-4EEC-9246-05AC467BAE29	TBA201604270	20160427	0	Wednesday	712	T	N	BAL	TBA	STP01	tillc001	moorm003	conrc901	morag901	nauep901	kulpr901	NULL	NULL	11850	NULL	NULL	NULL	NULL	NULL	1	1	72	0	0	4	1	5	163	9	3	1	3	4	0	0	2	6	tillc001	moorm003	britz001	NULL	rickj001	9	machm001	5	jonea003	8	davic003	3	trumm001	10	wietm001	2	hardj003	6	reimn001	7	schoj001	4	forsl001	4	millb002	6	longe001	5	dickc002	10	jennd002	7	morrl001	3	souzs001	9	kierk001	8	congh001	2	britz001	eveld001
67135797-79DB-40C3-A92A-05D261603531	SEA201606080	20160608	0	Wednesday	710	T	N	CLE	SEA	SEA03	carrc003	walkt004	muchm901	hirsj901	reybd901	welkb901	NULL	NULL	15337	NULL	NULL	NULL	NULL	NULL	1	1	67	6	3	0	0	2	161	9	0	5	3	7	0	0	4	5	walkt004	carrc003	NULL	NULL	davir003	7	kipnj001	10	lindf001	6	santc002	3	chisl001	9	uribj002	5	naqut001	8	gimec001	2	martm003	4	aokin001	8	smits002	7	canor001	4	cruzn002	10	seagk001	5	linda001	3	gutif001	9	martk001	6	iannc001	2	chamj002	vincn001
EE88C39B-0A42-42A0-A8C3-05ED6F52520A	LAN201604170	20160417	0	Sunday	510	F	N	SFN	LAN	LOS03	samaj001	maedk001	marqa901	guccc901	rackd901	vanol901	NULL	NULL	48911	NULL	NULL	NULL	NULL	NULL	1	1	80	2	11	0	0	1	162	9	1	3	5	6	0	0	5	3	maedk001	samaj001	jansk001	NULL	spand001	8	panij002	4	poseb001	2	pench001	9	beltb001	3	duffm002	5	crawb001	6	samaj001	1	pagaa001	7	utlec001	4	seagc001	6	turnj001	5	gonza003	3	puigy001	9	grany001	2	kendh001	7	pedej001	8	maedk001	1	kontg001	jansk001
CDCCA24D-1F8D-47F0-B252-062776BC8A00	SEA201605310	20160531	0	Tuesday	1240	T	D	SDN	SEA	SEA03	shiej002	iwakh001	danlk901	westj901	dejer901	rippm901	NULL	NULL	16815	NULL	NULL	NULL	NULL	NULL	1	1	67	4	4	0	0	1	189	9	4	16	7	14	0	0	2	8	iwakh001	shiej002	NULL	NULL	jay-j001	8	myerw001	3	kempm001	10	solay001	4	uptob001	7	wallb001	5	bethc001	2	ramia003	6	jankt001	9	aokin001	8	smits002	7	canor001	4	cruzn002	10	seagk001	5	linda001	3	gutif001	9	clevs001	2	sardl001	6	amara001	montm002
2BD762B4-9B8A-4CCF-803C-063CFC6A2633	LAN201609250	20160925	0	Sunday	111	F	D	COL	LAN	LOS03	andet002	mccab001	rippm901	marqa901	vanol901	rackd901	NULL	NULL	51962	NULL	NULL	NULL	NULL	NULL	1	1	95	4	4	0	0	1	213	10	3	4	8	12	1	0	5	11	blanj001	logab001	NULL	NULL	blacc001	8	lemad001	4	gonzc001	9	arenn001	5	dahld001	7	parrg001	3	adamc001	6	garnd001	2	andet002	1	kendh001	7	turnj001	5	seagc001	6	puigy001	9	gonza003	3	ruizc001	2	herne001	8	culbc001	4	mccab001	1	logab001	blanj001
5C67EA95-F004-4925-BEB0-0647C54C4D72	TEX201605290	20160529	0	Sunday	208	T	D	PIT	TEX	ARL02	lirif001	perem004	fagac901	gibsg901	hicke901	demud901	NULL	NULL	44613	NULL	NULL	NULL	NULL	NULL	1	1	85	6	7	0	0	2	167	9	2	6	8	7	1	1	8	5	perem004	lirif001	NULL	NULL	mercj002	6	mccua001	8	freed001	3	kangj001	5	marts002	7	cervf001	10	rodrs002	4	joycm001	9	stewc001	2	profj001	4	desmi001	8	fielp001	10	belta001	5	mazan001	9	rua-r001	7	morem001	3	holab001	2	albeh001	6	felin001	dysos001
2811F06E-1315-4B5E-A52F-065345599960	KCA201607250	20160725	0	Monday	716	T	N	ANA	KCA	KAN06	santh001	kenni001	hamaa901	nauep901	cuzzp901	belld901	NULL	NULL	33828	NULL	NULL	NULL	NULL	NULL	1	1	84	7	10	0	0	2	185	9	6	2	9	5	1	1	8	6	santh001	kenni001	NULL	NULL	escoy001	5	calhk001	9	troum001	8	pujoa001	10	navad002	7	simma001	6	choij001	3	perec003	2	giavj001	4	escoa003	6	cuthc001	5	hosme001	3	morak001	10	peres002	2	gorda001	7	orlap001	8	eibnb001	9	coloc002	4	streh001	wangc001
2734AC8F-6B51-4145-9912-0665BD9F29D0	CLE201608020	20160802	0	Tuesday	710	T	N	MIN	CLE	CLE08	gibsk002	carrc003	buckc901	gonzm901	reynj901	culbf901	NULL	NULL	15835	NULL	NULL	NULL	NULL	NULL	1	1	82	7	14	0	0	1	213	9	10	6	14	13	0	0	6	9	presr001	carrc003	NULL	NULL	dozib001	4	mauej001	3	keplm001	9	sanom001	10	suzuk001	2	escoe001	6	rosae001	8	polaj001	5	santd001	7	santc002	10	kipnj001	4	lindf001	6	napom001	3	ramij003	5	chisl001	9	naqut001	8	almoa001	7	perer003	2	kintb001	adama001
48CCDFB7-94F9-4D29-9EE3-0679E066C519	DET201608020	20160802	0	Tuesday	710	T	N	CHA	DET	DET05	shiej002	sanca004	tumpj901	porta901	onorb901	kellj901	NULL	NULL	30316	NULL	NULL	NULL	NULL	NULL	1	1	83	4	9	0	0	1	187	9	5	11	11	13	0	0	7	9	sanca004	shiej002	NULL	NULL	eatoa002	9	andet001	6	cabrm002	7	abrej003	3	mornj001	10	frazt001	5	navad001	2	tilsc001	8	salat001	4	kinsi001	4	maybc001	8	cabrm001	3	martv001	10	uptoj001	7	collt002	9	mccaj001	2	romia001	5	iglej001	6	fulmc001	lowem002
40D74DCE-514C-4B98-A203-069AAD162D00	ARI201608280	20160828	0	Sunday	111	F	D	CIN	ARI	PHO01	bailh001	brada001	torrc901	holbs901	davig901	drakr901	NULL	NULL	22624	NULL	NULL	NULL	NULL	NULL	1	1	75	0	0	4	1	5	177	9	2	11	5	18	1	0	1	8	brada001	bailh001	NULL	NULL	hamib001	8	cozaz001	6	vottj001	3	duvaa001	7	philb001	4	sches001	9	suare001	5	cabrr001	2	bailh001	1	gossp001	3	bourm001	9	polla001	8	weekr001	7	castw002	2	lambj001	5	drurb001	4	owinc001	6	brada001	1	diazj005	corbp001
973E601C-E0F1-4ED9-8EE3-06BFE6D4F92D	ANA201606230	20160623	0	Thursday	709	T	N	OAK	ANA	ANA01	gravk001	linct001	emmep901	carlm901	dimum901	wolcq901	NULL	NULL	36412	NULL	NULL	NULL	NULL	NULL	1	1	76	1	6	0	0	1	183	9	5	4	10	10	0	2	7	6	gravk001	linct001	dools001	NULL	crisc001	8	muncm001	9	vogts001	2	valed001	5	davik003	7	lowrj001	10	alony001	3	semim001	6	alcaa001	4	escoy001	5	calhk001	9	troum001	8	pujoa001	10	cronc002	3	giavj001	4	navad002	7	bandj001	2	simma001	6	dools001	achta001
F4A99A76-77E4-47E2-B45D-06FF4717464A	BAL201609210	20160921	0	Wednesday	710	T	N	BOS	BAL	BAL12	buchc001	jimeu001	bakej902	wegnm901	timmt901	everm901	NULL	NULL	20865	NULL	NULL	NULL	NULL	NULL	1	1	79	7	4	0	0	0	175	9	5	1	6	4	0	3	5	6	buchc001	jimeu001	NULL	NULL	pedrd001	4	bogax001	6	ortid001	10	bettm001	9	shawt001	3	hilla001	5	bradj001	8	leons001	2	benia002	7	jonea003	8	kim-h001	7	machm001	5	davic003	3	trumm001	9	alvap001	10	schoj001	4	wietm001	2	hardj003	6	kimbc001	wrigm001
38D39E19-F36D-4CAF-9C2C-0707D29458FE	NYN201606010	20160601	0	Wednesday	110	F	D	CHA	NYN	NYC20	gonzm003	degrj001	davig901	drakr901	torrc901	holbs901	NULL	NULL	34160	NULL	NULL	NULL	NULL	NULL	1	1	79	6	13	0	0	2	281	13	2	1	7	7	0	0	8	14	albem001	verrl001	NULL	NULL	eatoa002	9	abrej003	3	frazt001	5	cabrm002	7	lawrb002	4	shucj001	8	salat001	6	avila001	2	gonzm003	1	granc001	9	cabra002	6	confm001	7	walkn001	4	lonej001	3	lagaj001	8	kellt001	5	river003	2	degrj001	1	albem001	verrl001
EFB16EC7-60D6-41E7-8F37-0709ABB872F4	CIN201608150	20160815	0	Monday	710	F	N	MIA	CIN	CIN09	pheld001	finnb001	welkb901	reybd901	vanol901	hobep901	NULL	NULL	16918	NULL	NULL	NULL	NULL	NULL	1	1	74	6	6	0	0	3	221	9	6	3	9	7	2	1	8	9	pheld001	finnb001	rodnf001	NULL	gordd002	4	pradm001	5	yelic001	7	ozunm001	8	realj001	2	suzui001	9	johnc003	3	hecha001	6	pheld001	1	hamib001	8	dejei002	6	vottj001	3	duvaa001	7	suare001	5	sches001	9	rendt001	4	barnt001	2	finnb001	1	rodnf001	ohler001
DB995607-F792-4AB1-B404-0732DF4AA271	TEX201606210	20160621	0	Tuesday	710	T	N	CIN	TEX	ARL02	desca001	lewic001	vanol901	rackd901	guccc901	marqa901	NULL	NULL	32291	NULL	NULL	NULL	NULL	NULL	1	1	93	8	7	0	0	2	149	9	8	2	11	6	0	0	3	3	desca001	lewic001	NULL	NULL	cozaz001	6	hamib001	8	philb001	4	brucj001	9	duvaa001	3	suare001	5	waldk002	10	peraj003	7	barnt001	2	choos001	9	desmi001	8	mazan001	7	belta001	5	profj001	4	fielp001	10	andre001	6	morem001	3	chirr001	2	igler001	claua001
C84A416D-9CD1-4A1D-A253-075144434449	CLE201605280	20160528	0	Saturday	410	T	D	BAL	CLE	CLE08	jimeu001	salad001	wolfj901	johna901	cedeg901	barkl901	NULL	NULL	21110	NULL	NULL	NULL	NULL	NULL	1	1	86	3	8	0	0	2	182	9	4	11	10	13	4	0	8	9	salad001	jimeu001	NULL	NULL	jonea003	8	kim-h001	7	machm001	6	davic003	3	trumm001	10	wietm001	2	schoj001	4	alvap001	5	rickj001	9	santc002	10	kipnj001	4	lindf001	6	napom001	3	ramij003	7	uribj002	5	gomey001	2	chisl001	9	davir003	8	tolla001	adama001
1A1FDE9F-76DE-4D09-8D84-076ACD885B2A	MIL201608240	20160824	0	Wednesday	110	F	D	COL	MIL	MIL06	andet002	daviz001	hirsj901	reybd901	carav901	emmep901	NULL	NULL	26702	NULL	NULL	NULL	NULL	NULL	1	1	80	7	13	0	0	0	181	9	1	7	6	10	0	1	10	7	daviz001	andet002	NULL	NULL	blacc001	8	dahld001	7	arenn001	5	gonzc001	9	parrg001	3	descd001	4	woltt001	2	adamc001	6	andet002	1	villj001	5	broxk001	8	braur002	7	pereh001	4	cartc002	3	santd002	9	arcio002	6	maldm001	2	daviz001	1	ottaa001	cravt001
DA2B66CB-EED9-4671-9BF9-07961A2120E0	BAL201604190	20160419	0	Tuesday	709	T	N	TOR	BAL	BAL12	strom001	wrigm001	hallt901	randt901	belld901	hamaa901	NULL	NULL	16783	NULL	NULL	NULL	NULL	NULL	1	1	69	6	11	0	0	1	170	9	4	3	8	7	0	1	8	5	strom001	wrigm001	osunr001	NULL	saunm001	7	donaj001	5	bautj002	9	encae001	10	tulot001	6	smoaj001	3	martr004	2	goinr001	4	pillk001	8	rickj001	7	machm001	5	jonea003	8	davic003	3	trumm001	9	wietm001	2	hardj003	6	alvap001	10	schoj001	4	osunr001	givem001
9D4C220E-CEBA-43DE-BCA8-07C8357E80BD	PIT201608070	20160807	0	Sunday	135	F	D	CIN	PIT	PIT08	strad003	coleg001	gonzm901	reynj901	culbf901	basnt901	NULL	NULL	32947	NULL	NULL	NULL	NULL	NULL	1	1	81	7	4	0	0	2	197	9	7	3	8	6	0	2	3	6	strad003	coleg001	NULL	NULL	hamib001	8	cozaz001	6	vottj001	3	duvaa001	7	philb001	4	sches001	9	suare001	5	cabrr001	2	strad003	1	harrj002	4	marts002	7	mccua001	8	joycm001	9	kangj001	5	jasoj001	3	mercj002	6	fryee001	2	coleg001	1	cingt001	nicaj001
3EA77B83-984D-4A1B-91E8-07CFEC957FD3	ATL201606020	20160602	0	Thursday	1210	F	D	SFN	ATL	ATL02	bumgm001	blaia001	kellj901	tumpj901	porta901	nauep901	NULL	NULL	15983	NULL	NULL	NULL	NULL	NULL	1	1	81	1	3	0	0	2	169	9	6	0	8	4	1	1	7	8	bumgm001	blaia001	NULL	NULL	spand001	8	panij002	4	duffm002	5	poseb001	2	beltb001	3	crawb001	6	parkj002	9	blang001	7	bumgm001	1	incie001	8	darnc001	4	freef001	3	franj004	9	garca004	5	flowt001	2	castd001	6	blaia001	1	smitm007	7	strac001	ogana001
AAF10DA8-4893-4CAB-9F10-07D3D1F10585	SLN201609270	20160927	0	Tuesday	716	F	N	CIN	SLN	STL10	stepr002	waina001	knigb901	barrs901	millb901	randt901	NULL	NULL	34286	NULL	NULL	NULL	NULL	NULL	1	1	70	3	7	0	0	1	197	9	5	12	12	13	0	0	9	5	waina001	stepr002	NULL	NULL	sches001	8	suare001	5	vottj001	3	duvaa001	7	philb001	4	selss001	9	barnt001	2	dejei002	6	stepr002	1	carpm002	3	gricr001	8	moliy001	2	piscs001	9	peraj001	5	mossb001	7	diaza003	6	garcg002	4	waina001	1	cingt001	kiekd001
81FBE3FA-80B8-4627-8B07-080095EE0ED5	SLN201610020	20161002	0	Sunday	216	F	D	PIT	SLN	STL10	voger001	waina001	cuzzp901	ticht901	vanol901	marqa901	NULL	NULL	44615	NULL	NULL	NULL	NULL	NULL	1	1	71	1	6	0	0	0	192	9	4	10	9	12	2	0	8	8	broxj001	nicaj001	NULL	NULL	jasoj001	3	polag001	9	mccua001	8	kangj001	5	joycm001	7	hansa001	4	fryee001	2	florp001	6	voger001	1	carpm002	3	diaza003	6	moliy001	2	piscs001	9	peraj001	5	mossb001	7	gyorj001	4	gricr001	8	waina001	1	willt002	kiekd001
A904AA5E-EF25-4285-B791-084720D46A7C	TEX201604050	20160405	0	Tuesday	707	T	N	SEA	TEX	ARL02	iwakh001	perem004	hudsm901	hoyej901	fairc901	joycj901	NULL	NULL	28386	NULL	NULL	NULL	NULL	NULL	1	1	81	8	12	0	0	2	210	9	10	2	11	7	1	1	5	10	vincn001	barnt002	NULL	NULL	aokin001	7	martk001	6	canor001	4	cruzn002	10	seagk001	5	gutif001	9	iannc001	2	lee-d004	3	martl004	8	deshd002	8	choos001	9	fielp001	10	belta001	5	morem001	3	desmi001	7	odorr001	4	andre001	6	chirr001	2	zycht001	faula001
9C0F062A-CFE3-4A0B-87DB-089CCF76E881	SLN201605230	20160523	0	Monday	716	F	N	CHN	SLN	STL10	lackj001	waina001	gonzm901	reynj901	buckc901	culbf901	NULL	NULL	45008	NULL	NULL	NULL	NULL	NULL	1	1	79	8	5	0	0	1	168	9	3	4	9	5	1	0	10	4	roset001	warra001	NULL	NULL	fowld001	8	bryak001	9	zobrb001	4	rizza001	3	solej001	7	montm001	2	baezj001	5	russa002	6	lackj001	1	carpm002	5	diaza003	6	hollm001	7	piscs001	9	mossb001	3	moliy001	2	gricr001	8	wongk001	4	waina001	1	warra001	roset001
DC4D1EB1-8086-450F-9C9B-08EE76934E4D	PIT201605170	20160517	0	Tuesday	709	F	N	ATL	PIT	PIT08	blaia001	nicaj001	kulpr901	nauep901	conrc901	mealj901	NULL	NULL	19400	NULL	NULL	NULL	NULL	NULL	1	1	60	5	4	0	0	0	216	9	9	12	15	21	3	1	8	9	nicaj001	blaia001	melam001	NULL	incie001	7	markn001	9	freef001	3	piera001	2	beckg001	5	johnk003	4	castd001	6	blaia001	1	smitm007	8	jasoj001	3	mccua001	8	polag001	7	kangj001	5	cervf001	2	joycm001	9	harrj002	4	mercj002	6	nicaj001	1	cervh001	melam001
CDA50B4B-2135-432D-8FEC-0955FFA7E655	LAN201605130	20160513	0	Friday	710	F	N	SLN	LAN	LOS03	wachm001	strir001	belld901	hamaa901	hallt901	randt901	NULL	NULL	46716	NULL	NULL	NULL	NULL	NULL	1	1	67	3	7	0	0	2	181	9	4	8	9	11	4	1	8	9	strir001	wachm001	jansk001	NULL	carpm002	5	piscs001	9	hollm001	7	adamm002	3	moliy001	2	gricr001	8	wongk001	4	diaza003	6	wachm001	1	kendh001	4	seagc001	6	turnj001	5	gonza003	3	puigy001	9	pedej001	8	thomt002	7	ellia001	2	strir001	1	broxj001	jansk001
5726143B-427B-4883-BD8A-0983977D8B23	CHA201604080	20160408	0	Friday	326	T	D	CLE	CHA	CHI12	salad001	dankj001	ticht901	millb901	randt901	knigb901	NULL	NULL	38019	NULL	NULL	NULL	NULL	NULL	1	1	39	3	18	0	0	0	165	9	7	1	9	3	0	1	4	4	salad001	dankj001	NULL	NULL	davir003	8	kipnj001	4	lindf001	6	napom001	3	santc002	10	gomey001	2	byrdm001	9	uribj002	5	ramij003	7	eatoa002	9	rollj001	6	abrej003	3	frazt001	5	cabrm002	7	garca003	10	lawrb002	4	avila001	2	jacka001	8	oterd001	putnz001
B9E4C42C-915D-4599-99E9-09922E5DC61C	MIL201608130	20160813	0	Saturday	610	F	N	CIN	MIL	MIL06	strad003	daviz001	ticht901	blakr901	randt901	millb901	NULL	NULL	30357	NULL	NULL	NULL	NULL	NULL	1	1	81	2	9	0	0	2	209	9	11	5	16	14	0	2	7	9	strad003	daviz001	NULL	NULL	hamib001	8	cozaz001	6	vottj001	3	duvaa001	7	philb001	4	sches001	9	suare001	5	barnt001	2	strad003	1	villj001	5	arcio002	6	braur002	7	genns001	4	cartc002	3	pereh001	9	broxk001	8	maldm001	2	daviz001	1	smitj004	knebc001
86133582-D82C-49DD-9987-09B4F14AE24A	NYA201604200	20160420	0	Wednesday	709	T	N	OAK	NYA	NYC21	gravk001	eovan001	blasc901	nelsj901	eddid901	diazl901	NULL	NULL	37396	NULL	NULL	NULL	NULL	NULL	1	1	61	1	9	0	0	1	177	9	5	2	11	6	2	1	7	6	gravk001	eovan001	dools001	NULL	burnb002	8	coghc001	4	reddj001	9	valed001	5	vogts001	2	lowrj001	10	davik003	7	alony001	3	semim001	6	ellsj001	8	casts001	4	beltc001	9	teixm001	3	mccab002	2	rodra001	10	headc001	5	gregd001	6	hicka001	7	dools001	novai001
